nretweets,srclng,srclat,dstlng,dstlat
2,6.1422961,46.1983922,-81.1637245,33.836081
2,78.96288,20.593684,73.0296625,19.0330488
2,-46.6388182,-23.5489433,-43.5745101,-18.2008867
2,-34.8812561,-8.0542775,-43.9385747,-19.9190677
2,-3.435973,55.378051,-1.421629,53.235048
2,-122.3320708,47.6062095,-95.3693896,29.7601927
2,49.1053247,36.1507319,12.9291235,41.8182144
2,-73.2453824,42.4500845,-106.346771,56.130366
2,-0.1276831,51.5073346,13.4424498,58.3846739
2,-84.7227071,39.0841968,-0.1208953,50.8416129
2,-0.1276831,51.5073346,-77.2085914,39.0181651
2,-102.1732882,31.9524799,138.5999453,-34.9287264
2,-0.1276831,51.5073346,-2.224064,53.012846
2,-73.95,40.65,-86.1580736,39.7685155
2,9.186516,45.4654542,12.3908279,43.1107168
2,6.1422961,46.1983922,0.875019,51.1464659
2,51.522476,25.280282,-71.0597732,42.3584308
2,-3.5517167,55.9070198,-74.0059731,40.7143528
2,7.6615938,51.4332367,-0.1276831,51.5073346
2,6.0560873,46.2339591,100.992541,15.870032
2,-0.137163,50.82253,101.686855,3.139003
2,-105.2705456,40.0149856,-122.4285862,37.4635519
2,-70.7307476,-33.5002916,13.4060912,52.519171
2,100.1577,49.636871,2.1074206,41.5486198
2,6.1422961,46.1983922,12.2035294,44.4183598
2,-74.0059731,40.7143528,-34.8812561,-8.0542775
2,-0.1276831,51.5073346,-157.8583333,21.3069444
2,1.2409341,41.1935987,-3.8079336,43.4609602
2,37.6154009,55.7427928,129.7333333,62.0333333
2,-118.2436849,34.0522342,-1.234956,54.574227
2,-3.435973,55.378051,-1.234956,54.574227
2,37.6154009,55.7427928,10.3089377,56.994913
2,-0.1276007,51.5033283,8.675277,9.081999
2,20.4622222,44.8205556,114.109497,22.396428
2,-46.4057013,-23.5072022,-42.8016275,-5.0892123
2,-0.1276831,51.5073346,-0.025813,51.40817
2,1.2409341,41.1935987,-5.6619264,43.5452608
2,11.97456,57.70887,18.06491,59.32893
2,-1.255285,51.751724,5.291266,52.132633
2,-118.2436849,34.0522342,-8.4863157,51.8968917
2,-74.0059731,40.7143528,139.3158056,35.6663394
2,-2.247926,53.479251,-4.8863523,36.5099367
2,-1.6441835,42.8179879,-0.3768049,39.4702393
2,6.1422961,46.1983922,-0.151845,51.363978
2,-3.7003454,40.4166909,-69.405586,18.559731
2,-96.769923,32.802955,31.2357116,30.0444196
2,-0.1276831,51.5073346,21.9211111,47.0722222
2,120.9010259,14.2491516,-122.1430195,37.4418834
2,-3.7003454,40.4166909,-5.9955332,37.3875514
2,6.1422961,46.1983922,39.4795742,41.0914357
2,-15.4300065,28.1248227,-73.050319,-36.818938
2,-74.0059731,40.7143528,-80.2644254,43.1393867
2,6.1422961,46.1983922,-6.9122173,56.4974173
2,-88.3125738,41.8500284,77.22496,28.635308
2,-71.0549889,42.3609104,2.3522219,48.856614
2,-4.2684704,41.0756456,-93.1166667,16.7527778
2,-97.7430608,30.267153,73.8567437,18.5204303
2,-1.9844474,43.3208116,-2.1715879,43.2803636
2,-106.346771,56.130366,-113.4909267,53.544389
2,-0.2083418,51.4958821,-74.2137435,43.0451999
2,-82.7374115,27.9995144,-100.309201,25.6732109
2,-0.1276831,51.5073346,144.961929,-37.767872
2,-107.1639554,45.5499781,73.060547,33.718151
2,6.1422961,46.1983922,-82.7192671,28.2441768
2,-77.1067698,38.8799697,-105.7820674,39.5500507
2,2.3522219,48.856614,2.295753,49.894067
2,13.003822,55.604981,-122.2348431,47.3809335
2,6.1422961,46.1983922,-97.3208496,32.725409
2,-122.6762071,45.5234515,4.70979,52.0138589
2,-95.712891,37.09024,-76.6121893,39.2903848
2,2.3522219,48.856614,-73.95,40.65
2,-46.3322474,-23.9618356,-83.0806531,42.3814047
2,100.1577,49.636871,-90.1994042,38.6270025
2,-38.5433948,-3.7183943,-49.2732515,-25.4283563
2,120.9010259,14.2491516,-58.3815931,-34.6037232
2,-3.7003454,40.4166909,-99.2326235,19.5581595
2,-2.9234409,43.2569629,-8.409647,43.383608
2,-2.247926,53.479251,-3.589233,54.549699
2,0.121817,52.205337,-0.9457295,51.4373144
2,-0.18544,51.5310024,103.819836,1.352083
2,5.1096649,52.0901422,4.8951679,52.3702157
2,-74.0059731,40.7143528,-95.992775,36.1539816
2,-91.8479332,37.6658757,-79.0377388,43.0962143
2,-88.1347927,41.9125286,-76.6121893,39.2903848
2,-74.0059731,40.7143528,-88.019826,44.519159
2,2.213749,46.227638,10.3089377,56.994913
2,-6.747987,42.5635089,-3.7003454,40.4166909
2,-84.7227071,39.0841968,-72.5778415,44.5588028
2,-3.435973,55.378051,-93.625622,42.02335
2,10.3089377,56.994913,-64.1821289,-31.3989296
2,-77.4477662,38.7931699,153.0147578,-29.2758152
2,-83.0457538,42.331427,-120.6455491,38.1446537
2,146.8878851,-36.122487,144.9630556,-37.8136111
2,-43.2095869,-22.9035393,-43.3488245,-21.7650083
2,120.9010259,14.2491516,4.8951679,52.3702157
2,-74.0059731,40.7143528,-47.9291698,-15.7801482
2,10.3089377,56.994913,-118.2436849,34.0522342
2,-75.9268747,40.3356483,-85.6023643,44.3148443
2,-79.7181799,35.4020586,-2.075609,51.897599
2,2.365206,48.731021,22.9446064,40.6393495
2,3.9352037,51.8090723,4.481776,51.924216
2,-3.7177394,40.4381655,-3.6358445,38.0936199
2,-74.0059731,40.7143528,-118.3438639,34.0727002
2,-72.7924612,20.0548685,-3.74922,40.463667
2,6.1422961,46.1983922,-118.542586,34.3916641
2,-118.2436849,34.0522342,-115.2383485,36.255123
2,13.1440464,59.8365575,18.06491,59.32893
2,-46.6388182,-23.5489433,-49.2774437,-25.4671714
2,-0.5249038,38.3960999,2.4452776,41.5375002
2,-0.1276831,51.5073346,-57.9502726,48.9489967
2,-51.92528,-14.235004,-82.554015,35.6009452
2,-74.0059731,40.7143528,-73.8251165,40.953121
2,-3.7177394,40.4381655,-4.9325533,37.6736147
2,-0.7557509,51.248366,-3.188267,55.953252
2,6.1422961,46.1983922,-114.3376334,48.4110757
2,2.2474195,41.450137,2.1699187,41.387917
2,-122.6762071,45.5234515,3.4231675,50.8868949
2,-3.74922,40.463667,-65.3074036,-43.2491302
2,9.186516,45.4654542,12.6195966,43.0707017
2,-86.1580736,39.7685155,-95.712891,37.09024
2,-122.4194155,37.7749295,-81.7831674,32.4487876
2,-99.2202764,19.2871916,-100.3927778,20.5875
2,-3.435973,55.378051,-117.8513383,33.8505788
2,-1.1743197,52.3555177,-117.9939921,33.7513419
2,-102.1732882,31.9524799,-1.1429774,52.9509395
2,103.819836,1.352083,-56.1819444,-34.8836111
2,-0.5161829,51.655632,-1.527334,54.13564
2,-3.7003454,40.4166909,-107.3794529,24.7535308
2,6.1422961,46.1983922,71.54483,34.004299
2,140.0766423,36.0834857,130.4017155,33.5903547
2,-94.1875649,30.0938457,-46.6388182,-23.5489433
2,-84.7227071,39.0841968,116.407413,39.904214
2,13.4060912,52.519171,6.1422961,46.1983922
2,-122.03476,37.362517,80.249583,13.060422
2,-0.1276831,51.5073346,100.2151578,13.5650377
2,4.8951679,52.3702157,-1.116269,51.893778
2,-3.7003454,40.4166909,-70.209908,8.630485
2,-3.74922,40.463667,-8.6998529,42.3914686
2,-91.8479332,37.6658757,-5.9340683,54.5974433
2,2.649966,39.5695059,-2.9234409,43.2569629
2,13.003822,55.604981,116.407413,39.904214
2,-122.4194155,37.7749295,-0.3768049,39.4702393
2,-2.247926,53.479251,-2.1045243,52.7697957
2,-105.2705456,40.0149856,-48.5494544,-27.5969039
2,-119.7725868,36.7468422,-79.3831843,43.653226
2,-106.6756945,35.0943892,144.9630556,-37.8136111
2,-93.0899578,44.9537029,-96.769923,32.802955
2,-73.7948516,40.7282239,153.0235024,-27.4709331
2,-1.2708294,51.7507679,-71.0597732,42.3584308
2,-2.247926,53.479251,-63.5753196,44.6488625
2,-122.4194155,37.7749295,-8.4863157,51.8968917
2,-0.1276831,51.5073346,-72.6596244,41.7063537
2,-77.3063733,38.8462236,-117.0841955,32.6400541
2,6.1422961,46.1983922,6.6347507,49.7468826
2,8.2472526,49.9928617,9.9936818,53.5510846
2,-3.7003454,40.4166909,-3.742091,40.383366
2,-3.7177394,40.4381655,-6.1371725,36.6865618
2,21.0122287,52.2296756,-4.7283811,41.6529434
2,-118.2436849,34.0522342,-86.5861037,34.7303688
2,2.3522219,48.856614,22.7677908,49.7838623
2,-99.133208,19.4326077,-95.760017,18.77405
2,-74.0059731,40.7143528,-73.0635844,41.2308945
2,-105.2705456,40.0149856,9.501785,56.26392
2,130.5496807,33.066987,139.6423446,35.4475073
2,-93.0899578,44.9537029,-8.24389,53.41291
2,-74.0059731,40.7143528,-115.1585513,36.2342197
2,-77.3063733,38.8462236,-96.769923,32.802955
2,153.3098122,-27.9318732,24.9435553,60.1665856
2,-88.3125738,41.8500284,-77.0363658,38.8951118
2,-6.2600825,53.3494426,2.1699187,41.387917
2,-43.3726548,-22.8038095,-47.9291698,-15.7801482
2,-118.2436849,34.0522342,-84.5037164,38.0405837
2,-3.7003454,40.4166909,121.0691381,14.6959983
2,-122.4194155,37.7749295,101.69011,3.06778
2,-102.1732882,31.9524799,-73.6135141,43.5768475
2,4.8951679,52.3702157,6.8936619,52.2215372
2,49.1053247,36.1507319,-74.1438132,40.6305761
2,-71.1367953,42.6583356,-2.247926,53.479251
2,-3.7003454,40.4166909,130.8118512,33.873601
2,-43.2095869,-22.9035393,-48.8460931,-26.3050883
2,-84.3879824,33.7489954,-80.4552167,-1.0561806
2,-104.8737979,21.5081299,-0.3768049,39.4702393
2,-102.1732882,31.9524799,18.6383454,-34.0622988
2,4.8951679,52.3702157,-1.880769,50.719164
2,6.1422961,46.1983922,5.1668974,52.2291696
2,-74.0059731,40.7143528,15.9778949,45.8130293
2,-122.2711137,37.8043637,-122.3320708,47.6062095
2,-122.4194155,37.7749295,4.3236734,51.4242798
2,-2.9234409,43.2569629,-6.9495221,37.2571526
2,-0.5249038,38.3960999,-6.1371725,36.6865618
2,6.1422961,46.1983922,103.770624,1.349455
2,-6.2275256,36.596953,-4.4200163,36.7196484
2,-99.1673393,19.5509708,-70.641997,-33.4691199
2,53.934423,26.5681406,139.6917064,35.6894875
2,6.1422961,46.1983922,8.1727778,51.7361111
2,-118.1445155,34.1477849,-122.4194155,37.7749295
2,-0.18544,51.5310024,151.2068896,-33.873651
2,-70.7307476,-33.5002916,-96.7886002,33.1763799
2,12.4607737,41.9015141,8.227512,46.818188
2,-51.92528,-14.235004,-46.5793918,-23.724038
2,6.1422961,46.1983922,-78.7811169,35.79154
2,-102.1732882,31.9524799,-72.2643485,44.445927
2,32.85411,39.92077,29.288679,40.906599
2,-71.133651,42.3969359,-71.0597732,42.3584308
2,-74.0059731,40.7143528,40.489673,9.145
2,-71.1097335,42.3736158,28.97696,41.00527
2,49.1053247,36.1507319,-81.0348144,34.0007104
2,-96.769923,32.802955,-68.5166667,48.4333333
2,-118.5623604,48.6304096,-74.0059731,40.7143528
2,7.6784897,45.0629022,-2.0853567,53.3570177
2,6.1422961,46.1983922,-4.71,57.12
2,-96.769923,32.802955,78.96288,20.593684
2,-0.1276831,51.5073346,-4.311402,53.255785
2,8.7760843,50.0956362,8.227512,46.818188
2,-102.1732882,31.9524799,-118.4911912,34.0194543
2,29.0132082,41.0777984,28.97696,41.00527
2,100.1577,49.636871,-95.2352501,38.9716689
2,-89.3985283,40.6331249,10.4957432,43.8393789
2,-0.1276831,51.5073346,-0.0499585,51.559692
2,28.97696,41.00527,28.824722,41.008545
2,-74.0059731,40.7143528,-119.6526423,37.0127274
2,-81.4334159,42.7622349,8.5391825,47.3686498
2,2.649966,39.5695059,2.649966,39.5695059
2,6.1422961,46.1983922,73.510915,4.174199
2,-0.1274062,51.5878666,-0.1276831,51.5073346
2,6.069864,46.317077,135.5021651,34.6937378
2,-73.2453824,42.4500845,115.8573389,-31.9528536
2,-1.7797176,51.5557739,-3.435973,55.378051
2,-99.133208,19.4326077,-99.881614,16.863794
2,6.1422961,46.1983922,23.7632828,-22.6633212
2,-77.1067698,38.8799697,-106.4869314,31.7587198
2,13.4060912,52.519171,5.291266,52.132633
2,-74.0059731,40.7143528,22.9446064,40.6393495
2,-0.1276831,51.5073346,-123.0025753,49.2294908
2,49.1053247,36.1507319,-110.926479,32.2217429
2,-46.6388182,-23.5489433,-83.7341436,42.2463089
2,-122.4194155,37.7749295,138.5999453,-34.9287264
2,-74.0059731,40.7143528,-73.9932872,40.6960105
2,-84.7227071,39.0841968,-122.121512,47.6739881
2,-77.026088,38.9906657,-122.3254375,48.4756621
2,34.7961722,32.0464987,-92.328779,38.945183
2,-0.1276831,51.5073346,-123.9400647,49.1658836
2,-86.902298,32.3182314,-81.3792365,28.5383355
2,6.1422961,46.1983922,-93.2922989,37.2089572
2,-77.0363658,38.8951118,-103.1219831,21.3893829
2,2.213749,46.227638,-0.57918,44.837789
2,5.291266,52.132633,-57.6351,-25.2821972
2,-102.552784,23.634501,-90.230759,15.783471
2,2.3522219,48.856614,2.340625,48.886676
2,8.468946,60.472024,10.7522454,59.9138688
2,-84.7227071,39.0841968,-96.769923,32.802955
2,-3.7003454,40.4166909,-58.4995804,-34.6119843
2,-122.121512,47.6739881,-79.3831843,43.653226
2,1.2409341,41.1935987,-1.2066809,52.867954
2,18.643501,60.128161,14.550072,47.516231
2,-46.6388182,-23.5489433,-43.3131063,-22.7868246
2,13.003822,55.604981,-96.769923,32.802955
2,-0.137163,50.82253,-2.893075,53.193392
2,-105.2705456,40.0149856,21.745275,41.608635
2,-91.8479332,37.6658757,-96.5716694,39.1836082
2,-0.1273598,51.5032025,-3.435973,55.378051
2,-77.0363658,38.8951118,-67.1451517,18.2013463
2,-99.133208,19.4326077,-91.829361,18.64235
2,-92.1450245,31.2448234,-86.80249,33.5206608
2,6.1422961,46.1983922,-0.1260303,51.5762631
2,12.4607737,41.9015141,15.8035356,40.6379074
2,-94.1875649,30.0938457,9.9936818,53.5510846
2,-118.2436849,34.0522342,-122.2416355,37.7652065
2,153.391038,-28.085573,-122.3320708,47.6062095
2,150.5099759,-23.3776546,-102.552784,23.634501
2,-84.7227071,39.0841968,-99.9018131,41.4925374
2,2.3522219,48.856614,4.8901709,45.771944
2,-2.58791,51.454513,31.2357116,30.0444196
2,-122.4194155,37.7749295,-97.5164276,35.4675602
2,-43.2095869,-22.9035393,-43.8652467,-16.7368647
2,-79.7181799,35.4020586,-1.470085,53.381129
2,-67.999815,10.174127,-1.9881527,38.8036957
2,-105.2705456,40.0149856,15.472962,49.817492
2,13.4060912,52.519171,103.819836,1.352083
2,6.1422961,46.1983922,-99.2338369,19.2958264
2,49.1053247,36.1507319,-1.553621,47.218371
2,-74.0059731,40.7143528,-2.3599039,51.375801
2,24.9435553,60.1665856,-4.2026458,56.4906712
2,-3.7003454,40.4166909,78.486671,17.385044
2,2.3522219,48.856614,2.130122,48.801408
2,139.6917064,35.6894875,139.8684267,35.7066569
2,49.1053247,36.1507319,-99.1231348,19.4944302
2,-63.616672,-38.416097,-64.2672806,-27.78442
2,12.4607737,41.9015141,12.6365633,43.7262567
2,-84.7227071,39.0841968,15.472962,49.817492
2,-74.0059731,40.7143528,-105.0866504,39.9205411
2,6.1422961,46.1983922,-72.584496,-38.73383
2,-118.2436849,34.0522342,-104.6066667,50.4547222
2,-3.74922,40.463667,-101.6740346,21.0979373
2,3.9352037,51.8090723,4.8317337,52.2446266
2,-70.641997,-33.4691199,-70.742322,-33.730937
2,-115.56833,33.27361,-3.7003454,40.4166909
2,-2.247926,53.479251,4.3006999,52.0704978
2,-77.4477662,38.7931699,39.172989,21.543489
2,-102.552784,23.634501,-74.297333,4.570868
2,-0.1276831,51.5073346,0.370759,51.441884
2,-2.58791,51.454513,-75.6971931,45.4215296
2,-70.641997,-33.4691199,-71.202329,-29.920312
2,5.3220544,60.3912628,8.468946,60.472024
2,-104.8737979,21.5081299,-5.9962951,37.38264
2,1.777619,50.470632,-73.5539925,45.5086699
2,-5.6619264,43.5452608,2.258762,50.1063059
2,-74.0059731,40.7143528,-84.4028029,33.754608
2,24.9435553,60.1665856,-1.470085,53.381129
2,-16.7246398,28.1218455,-0.4149856,39.5105098
2,-99.1926131,19.3449132,-100.3927778,20.5875
2,6.069864,46.317077,7.009149,49.077871
2,151.2068896,-33.873651,-122.2711137,37.8043637
2,-99.05,19.6,-99.133208,19.4326077
2,-2.6179366,42.17146,-0.2325619,39.8233311
2,-105.2705456,40.0149856,-82.348129,29.644712
2,0.121817,52.205337,-74.4056612,40.0583238
2,-73.95,40.65,-9.13977,38.7238273
2,-51.92528,-14.235004,-48.3317167,-10.168891
2,-88.1175394,40.4539396,-83.2973732,42.3944486
2,-71.2092214,42.3370413,-0.1276831,51.5073346
2,-0.1276831,51.5073346,-76.053813,42.0850747
2,6.1422961,46.1983922,-0.8127664,51.8072204
2,-51.2287346,-30.0277041,-110.8738889,44.4841667
2,-105.2705456,40.0149856,-111.9738304,41.223
2,-0.1276831,51.5073346,-1.932732,52.42372
2,-77.026088,38.9906657,-120.5385299,38.0677832
2,-51.92528,-14.235004,-81.56694,30.356381
2,-0.1276831,51.5073346,-1.4885831,53.3812613
2,-77.0363658,38.8951118,-122.2711137,37.8043637
2,-91.8479332,37.6658757,-104.6066667,50.4547222
2,-102.1732882,31.9524799,33.3666667,35.1666667
2,-63.744311,44.6819866,-46.6388182,-23.5489433
2,-122.6762071,45.5234515,-111.0937311,39.3209801
2,-95.712891,37.09024,45.079162,23.885942
2,-102.1732882,31.9524799,-78.6386145,35.772096
2,-72.1027778,42.2138889,-77.0622028,-12.0478158
2,-47.0632391,-22.9071048,-47.41436,-22.7546832
2,-0.1276831,51.5073346,-4.462896,55.9057913
2,-0.1276831,51.5073346,-70.162651,18.735693
2,-75.9268747,40.3356483,-76.6412712,39.0457549
2,-2.58791,51.454513,-8.24389,53.41291
2,-0.1276831,51.5073346,-1.1512842,52.9973572
2,-74.0059731,40.7143528,-92.0797526,30.2123988
2,102.2547919,14.8882481,100.4938889,13.7522222
2,-81.6954088,41.4994954,-0.2376744,51.8097823
2,6.1422961,46.1983922,-77.8600012,40.7933949
2,-91.8479332,37.6658757,77.3910265,28.5355161
2,-1.4708553,54.2503595,-119.1117821,35.3265679
2,-79.9539377,33.4293125,-123.1139268,49.261226
2,-3.7003454,40.4166909,-4.2602217,42.7924493
2,-105.2705456,40.0149856,72.9772647,19.225129
2,-122.4194155,37.7749295,-82.907123,40.4172871
2,-2.247926,53.479251,-1.982919,52.586214
2,-3.7003454,40.4166909,-94.6498783,38.9796536
2,-0.1276831,51.5073346,151.2270202,-33.9212714
2,-74.4056612,40.0583238,139.6917064,35.6894875
2,-93.26667,44.983334,2.3522219,48.856614
2,5.291266,52.132633,-8.24389,53.41291
2,6.0560873,46.2339591,25.748151,61.92411
2,-0.137163,50.82253,-114.057141,51.045113
2,-74.0059731,40.7143528,5.3220544,60.3912628
2,-0.5161829,51.655632,103.819836,1.352083
2,-71.1097335,42.3736158,0.705933,52.248726
2,-3.7003454,40.4166909,1.2554773,41.1171471
2,-97.596917,35.395645,-0.1276831,51.5073346
2,-0.5161829,51.655632,-1.519693,52.406822
2,-122.1007867,37.3478257,2.1699187,41.387917
2,-74.0059731,40.7143528,127.1206995,37.3433737
2,-2.247926,53.479251,-84.7227071,39.0841968
2,-3.7003454,40.4166909,-70.597218,-32.8338
2,-105.2705456,40.0149856,12.5683371,55.6760968
2,-3.74922,40.463667,-2.1715879,43.2803636
2,-91.8479332,37.6658757,-80.3997748,26.1003654
2,6.1422961,46.1983922,-122.7496693,53.9170641
2,-122.4194155,37.7749295,14.4378005,50.0755381
2,-2.58791,51.454513,1.444209,43.604652
2,-77.1945247,41.2033216,153.0235024,-27.4709331
2,24.9435553,60.1665856,-74.297333,4.570868
2,-70.7653616,-33.4277636,-70.641997,-33.4691199
2,-122.5449763,37.9060368,114.109497,22.396428
2,-99.9018131,31.9685988,-98.4936282,29.4241219
2,-2.247926,53.479251,-1.6630839,53.7349864
2,-3.7003454,40.4166909,-122.6762071,45.5234515
2,-0.1276831,51.5073346,-93.6826796,33.774005
2,-81.6954088,41.4994954,-8.224454,39.399872
2,144.9630556,-37.8136111,-122.3320708,47.6062095
2,-73.9943376,40.7282489,-79.3831843,43.653226
2,32.400208,37.751954,38.796909,37.159149
2,-106.346771,56.130366,-106.647656,52.1343699
2,-89.5682052,42.9921777,-90.1994042,38.6270025
2,-2.9234409,43.2569629,-0.8784829,38.1241325
2,8.7760843,50.0956362,7.4652981,51.5135872
2,-0.007711,53.365962,-2.247926,53.479251
2,9.186516,45.4654542,11.690976,45.7623333
2,-77.026088,38.9906657,-80.3144276,43.3616211
2,6.1422961,46.1983922,-118.2672801,34.0543797
2,12.453389,41.902916,77.5945627,12.9715987
2,-96.769923,32.802955,-77.6109219,43.16103
2,-1.255285,51.751724,1.5367325,52.2848321
2,-3.7177394,40.4381655,2.0104398,41.560953
2,-3.188267,55.953252,-1.61778,54.978252
2,-0.1276831,51.5073346,-1.727062,51.420073
2,-3.74922,40.463667,-77.0197085,38.8831347
2,-51.92528,-14.235004,-86.1090119,39.7774501
2,6.1422961,46.1983922,1.2643875,46.2021848
2,-46.6388182,-23.5489433,-80.1485118,25.7534543
2,-3.435973,55.378051,138.252924,36.204824
2,12.4607737,41.9015141,14.6587821,37.3979297
2,-77.0363658,38.8951118,-72.516667,42.366667
2,-71.057489,42.351844,-123.1139268,49.261226
2,-74.11705,10.0556,-7.1014203,38.6816483
2,53.934423,26.5681406,-79.0192997,35.7595731
2,9.707209,47.557401,-74.0059731,40.7143528
2,2.3522219,48.856614,4.444643,50.4108095
2,-3.7003454,40.4166909,-79.518792,8.9942689
2,-3.7003454,40.4166909,-103.4563121,20.6391807
2,-3.7003454,40.4166909,-4.7509136,43.4195333
2,-3.7003454,40.4166909,-58.6678543,-34.434639
2,-6.2600825,53.3494426,175.6082145,-40.3523065
2,-3.74922,40.463667,-101.717895,21.1325922
2,151.2068896,-33.873651,28.0473051,-26.2041028
2,-118.2436849,34.0522342,-80.2808392,36.1340847
2,151.2068896,-33.873651,147.3238148,-42.8819032
2,-95.712891,37.09024,135.7680294,35.0116363
2,-91.8479332,37.6658757,-1.2066809,52.867954
2,-81.6954088,41.4994954,-81.5157535,27.6648274
2,-74.0059731,40.7143528,-79.3933077,43.6552368
2,-2.58791,51.454513,-122.3320708,47.6062095
2,-95.712891,37.09024,-88.0118473,41.7435073
2,-105.2705456,40.0149856,-92.6179621,38.1503113
2,-2.247926,53.479251,-0.16988,51.239208
2,-119.4179324,36.778261,14.550072,47.516231
2,-46.6388182,-23.5489433,-35.2363134,-5.8225147
2,-118.2436849,34.0522342,-70.641997,-33.4691199
2,6.1422961,46.1983922,22.5868279,60.6493278
2,-119.4179324,36.778261,106.845172,-6.211544
2,13.3281464,52.4907814,6.9602786,50.937531
2,-7.891352,51.9394189,-6.4923145,54.7877149
2,-102.1732882,31.9524799,2.0104398,41.560953
2,-0.1276831,51.5073346,-71.0934608,42.3590995
2,104.990963,12.565679,-51.92528,-14.235004
2,144.9630556,-37.8136111,153.4256987,-28.0172605
2,34.7961722,32.0464987,151.2068896,-33.873651
2,-77.0363658,38.8951118,73.060547,33.718151
2,100.1577,49.636871,-1.470085,53.381129
2,114.109497,22.396428,-77.0363658,38.8951118
2,-67.999815,10.174127,-60.6665001,-32.9507408
2,2.3522219,48.856614,-48.3317167,-10.168891
2,-73.9766781,40.7603667,-118.2867908,34.023347
2,-7.891352,51.9394189,-84.1732891,39.68572
2,-122.0838511,37.3860517,133.775136,-25.274398
2,-117.1572551,32.7153292,-122.3320708,47.6062095
2,-105.2705456,40.0149856,-80.244216,36.0998596
2,-0.2376744,51.8097823,144.9630556,-37.8136111
2,-81.6954088,41.4994954,13.3995091,42.3498479
2,27.230134,38.472504,32.85411,39.92077
2,2.649966,39.5695059,-8.7124471,42.2313564
2,-3.7003454,40.4166909,-70.1833333,11.7166667
2,6.069864,46.317077,-114.057141,51.045113
2,-1.548567,53.801279,174.7633315,-36.8484597
2,-0.5161829,51.655632,147.3238148,-42.8819032
2,-84.7227071,39.0841968,23.7610254,61.4981508
2,-84.3879824,33.7489954,-75.575137,6.235925
2,-1.1743197,52.3555177,-1.982919,52.586214
2,-80.5204096,43.4642578,-79.3831843,43.653226
2,-89.3985283,40.6331249,10.7913751,45.1564168
2,-0.1485329,51.5144533,-1.158086,52.95477
2,-161.6,58.7333333,-71.4161671,41.7001009
2,-74.0059731,40.7143528,79.894145,13.194282
2,6.1422961,46.1983922,-90.704279,35.8422967
2,-74.0059731,40.7143528,39.269661,-6.822921
2,-5.3162201,35.8882475,-3.7003454,40.4166909
2,32.400208,37.751954,27.1382404,38.5183996
2,-84.7227071,39.0841968,146.921099,-31.2532183
2,-0.1276831,51.5073346,-104.8771726,39.5807452
2,2.213749,46.227638,4.469936,50.503887
2,-91.8479332,37.6658757,-2.9915726,53.4083714
2,-91.8479332,37.6658757,8.6909259,50.5871416
2,6.1422961,46.1983922,-73.4529124,44.6994873
2,-2.247926,53.479251,-2.277593,52.3417839
2,-122.4194155,37.7749295,4.635956,52.383626
2,-3.74922,40.463667,69.8597406,32.667476
2,-105.2705456,40.0149856,-1.2582254,52.8966173
2,-3.74922,40.463667,-99.2403546,19.3634374
2,24.9435553,60.1665856,1.297355,52.6308859
2,73.8567437,18.5204303,77.22496,28.635308
2,-91.8479332,37.6658757,-66.590149,18.220833
2,-157.9616338,21.3596459,-122.3320708,47.6062095
2,-90.1994042,38.6270025,153.0235024,-27.4709331
2,-100.309201,25.6732109,-97.1,18.85
2,150.5099759,-23.3776546,-81.655651,30.3321838
2,5.291266,52.132633,5.1668974,52.2291696
2,-3.74922,40.463667,-99.2326235,19.5581595
2,-122.6762071,45.5234515,30.1213829,60.0762383
2,-0.1276831,51.5073346,-80.5355541,43.4705969
2,-1.0020101,53.4792064,-1.548567,53.801279
2,-84.7227071,39.0841968,5.854622,51.842867
2,-74.0059731,40.7143528,-79.9022736,40.8516698
2,-3.7003454,40.4166909,-72.331113,-38.948921
2,7.0982068,50.73743,11.5770851,48.1366069
2,24.9435553,60.1665856,-77.0363658,38.8951118
2,8.0352483,44.913211,12.4607737,41.9015141
2,-74.0059731,40.7143528,-4.1835186,55.3986385
2,-74.0059731,40.7143528,-82.3885783,28.274347
2,-1.4708553,54.2503595,-3.7837117,52.1306607
2,23.7293097,37.9837155,33.3666667,35.1666667
2,-122.0838511,37.3860517,-8.6304975,52.6680204
2,-102.552784,23.634501,-88.89653,13.794185
2,-0.1276831,51.5073346,-0.945503,53.321356
2,-7.891352,51.9394189,-0.137163,50.82253
2,6.1422961,46.1983922,98.6600586,18.7964642
2,-72.6144817,42.0407984,-122.2711137,37.8043637
2,-121.8949555,37.3393857,133.775136,-25.274398
2,49.1053247,36.1507319,-9.0566677,53.2705588
2,6.1422961,46.1983922,-4.224721,57.477773
2,-81.4334159,42.7622349,-0.1276831,51.5073346
2,-3.435973,55.378051,-74.1474846,40.5605312
2,6.1422961,46.1983922,-96.0347045,39.3472765
2,2.1069816,13.5710063,3.057256,50.62925
2,8.227512,46.818188,7.6262985,46.7484284
2,-74.0059731,40.7143528,-0.6480583,52.0765833
2,-8.4863157,51.8968917,-93.26667,44.983334
2,-0.1276831,51.5073346,-79.8660914,43.2500208
2,-74.0059731,40.7143528,152.5863946,-31.9692248
2,13.003822,55.604981,-71.0597732,42.3584308
2,2.3522219,48.856614,37.6154009,55.7427928
2,2.5687345,39.5339223,-8.1338558,42.5750554
2,-0.1276831,51.5073346,-98.2061996,19.0412967
2,-74.0059731,40.7143528,-81.513276,28.68675
2,-91.8479332,37.6658757,-79.897453,-2.203816
